radius_of_gyration,effective_dimension,speed,tortuosity,turn_angle,directional_consistency,cos_slope,early_late_ratio,time_to_commit,commitment_sharpness,problem_id,condition,correct,bin,group,layer,num_tokens
769.5193,2.483638,980.4817,0.33355784,1.6803312,0.34865245,0.004925054311752319,1.4769473,0,0.0040961504,341,direct,False,Negative,G1,15,5
938.676,2.4458644,1216.5564,0.34019706,1.7318414,0.3570166,0.006328558921813965,1.4656744,0,0.006415069,341,direct,False,Negative,G1,16,5
1084.3096,2.7245429,1446.7484,0.30107725,1.78414,0.30682006,0.004824703931808472,1.2590526,0,0.006747246,341,direct,False,Negative,G1,17,5
1440.04,2.4629579,1962.4884,0.27344847,1.804337,0.29188216,0.006520980596542358,1.4229972,0,0.013706148,341,direct,False,Negative,G1,18,5
1794.9122,2.2857113,2530.9756,0.24388114,1.879368,0.26837644,0.006982338428497314,1.4981676,0,0.028523028,341,direct,False,Negative,G1,19,5
2253.152,2.5274975,3283.5383,0.2232431,1.9427389,0.23458664,0.005513507127761841,1.2527367,0,0.03582543,341,direct,False,Negative,G1,20,5
2595.2722,2.6447792,3824.517,0.21868446,1.940218,0.22970696,-0.00041399598121643065,1.2246379,0,0.03206563,341,direct,False,Negative,G1,21,5
3058.8745,2.683284,4631.7217,0.20341146,1.9792119,0.21830349,-0.012550926208496094,1.0945196,0,0.01464951,341,direct,False,Negative,G1,22,5
3659.33,2.699341,5609.3525,0.2008803,2.0017476,0.21293826,-0.020949888229370116,1.0240366,0,0.025792003,341,direct,False,Negative,G1,23,5
4168.678,2.654691,6424.844,0.20535502,2.0086658,0.2241351,-0.027540606260299683,1.0144688,0,0.037673175,341,direct,False,Negative,G1,24,5
5046.2847,2.2977495,7901.4546,0.19366252,2.0550227,0.23615655,-0.03685328960418701,0.96284413,0,0.16930944,341,direct,False,Negative,G1,25,5
111.72348,2.4345975,161.86157,0.27742347,1.9418558,0.2689078,-0.008646294474601746,1.3577907,0,0.22674495,341,direct,False,Negative,G1,26,5
27.44504,8.0724535,36.369488,0.031508043,1.964319,0.047875423,0.0007905018863668695,1.0751349,20,0.52005816,341,cot,False,Negative,G3,0,43
180.54385,9.220388,245.28987,0.03155415,1.990914,0.052479632,0.00041641568685503325,1.1460273,20,0.21310854,341,cot,False,Negative,G3,1,43
189.37943,9.441616,251.21724,0.031468578,1.9661981,0.054319855,-6.685975343459873e-05,1.137874,20,0.21571976,341,cot,False,Negative,G3,2,43
205.7676,9.141333,274.26544,0.030241737,1.987924,0.05619223,-0.00024000129710525798,1.1187283,4,0.21143472,341,cot,False,Negative,G3,3,43
221.5137,9.458177,290.878,0.03322529,1.9645343,0.05048474,0.00018918340861647607,1.143066,20,0.06799656,341,cot,False,Negative,G3,4,43
250.09224,8.717493,311.15228,0.026283002,1.9409229,0.06041884,0.0003434186497187462,1.091937,20,0.038643777,341,cot,False,Negative,G3,5,43
289.8919,5.9063525,370.08145,0.03505683,1.929242,0.058408476,0.00011265590834024514,1.0781773,20,0.0210163,341,cot,False,Negative,G3,6,43
293.49042,8.07563,371.9123,0.026590193,1.8891379,0.069014736,0.00010650611060933602,1.1070068,20,0.015202701,341,cot,False,Negative,G3,7,43
394.9605,3.4485462,461.6568,0.02754172,1.9073403,0.09889203,4.740095478568198e-05,1.1417924,5,0.012538075,341,cot,False,Negative,G3,8,43
444.61472,3.524138,511.12064,0.02928848,1.8339213,0.056221828,2.142575192650465e-05,1.0747252,26,0.0046340823,341,cot,False,Negative,G3,9,43
575.6835,2.9063497,639.948,0.027067136,1.712682,0.06703449,7.355588441265624e-05,1.1982327,34,0.0036138892,341,cot,False,Negative,G3,10,43
515.2378,4.3608203,573.3491,0.04300811,1.8563265,0.0667874,8.395281132437713e-06,0.99106807,34,0.0035583973,341,cot,False,Negative,G3,11,43
793.10535,2.7301035,787.95166,0.03232766,1.6856103,0.10402516,9.528435896497986e-07,1.0137717,34,0.002327919,341,cot,False,Negative,G3,12,43
732.49506,5.0310307,790.7985,0.029467909,1.7387934,0.09807691,9.556960735007301e-06,1.0444684,8,0.0024929643,341,cot,False,Negative,G3,13,43
872.3197,7.0914645,927.55023,0.029462827,1.7331871,0.08362761,5.185601680555623e-05,1.0854301,26,0.0045678616,341,cot,False,Negative,G3,14,43
1120.1935,9.53682,1180.586,0.03211535,1.7433643,0.069876574,1.835019862223904e-05,1.100807,26,0.0067489743,341,cot,False,Negative,G3,15,43
1342.3137,10.927011,1419.1901,0.028934302,1.7659332,0.0721939,9.050101498210559e-06,1.0597198,26,0.007443905,341,cot,False,Negative,G3,16,43
1399.2618,14.750496,1560.1271,0.027428502,1.8309944,0.05780916,-9.02265853640732e-07,1.0547804,31,0.010936618,341,cot,False,Negative,G3,17,43
1965.3712,15.453633,2337.5464,0.025263134,1.8804849,0.03668224,-0.00010443699243012476,0.92178667,33,0.020496607,341,cot,False,Negative,G3,18,43
2364.5737,12.859765,2824.739,0.026730087,1.8866206,0.040591683,5.2576063711130683e-05,0.994401,33,0.022479653,341,cot,False,Negative,G3,19,43
2622.3135,13.1888685,3147.65,0.028482353,1.8937289,0.04169267,0.00024489810773748876,1.0670732,19,0.029062927,341,cot,False,Negative,G3,20,43
2917.046,12.554555,3539.0403,0.02891107,1.9002752,0.04157372,0.00040413304401481473,1.0955677,19,0.03886068,341,cot,False,Negative,G3,21,43
3279.4958,13.437469,3998.8892,0.02633776,1.90046,0.039993558,0.0005249564453129946,1.1279857,19,0.05736333,341,cot,False,Negative,G3,22,43
3754.935,14.081749,4582.8306,0.024750229,1.9060829,0.040580895,0.0006586226890736447,1.1422746,12,0.09224886,341,cot,False,Negative,G3,23,43
4138.256,13.707015,5070.3574,0.023585113,1.912448,0.04028845,0.0008796110366482507,1.1486166,11,0.12407142,341,cot,False,Negative,G3,24,43
4838.257,14.655854,5662.3257,0.022000698,1.9180045,0.03576508,0.0017978017604116318,1.130096,12,0.19697362,341,cot,False,Negative,G3,25,43
112.80629,10.80683,136.0593,0.024451818,1.9396117,0.049080856,0.0019057042308379022,1.1548165,12,0.3506115,341,cot,False,Negative,G3,26,43
24.489428,1.7323264,35.907497,0.40510428,1.9050059,0.41179383,0.25204984098672867,1.1850768,0,0.17186224,342,direct,False,Negative,G1,0,4
197.69832,1.6614505,320.6611,0.30339655,2.0714154,0.32798025,0.033737972378730774,1.063827,0,0.08506954,342,direct,False,Negative,G1,1,4
196.65718,1.8389994,302.8778,0.35627,1.9930902,0.3556839,0.03461623191833496,0.90376794,0,0.048142076,342,direct,False,Negative,G1,2,4
192.05861,1.9396553,293.25778,0.37545368,1.9698126,0.36723578,0.030897229909896847,0.88623357,0,0.040685773,342,direct,False,Negative,G1,3,4
208.78055,1.9080397,319.81555,0.36920983,1.951868,0.36743572,0.006311118602752685,0.9688106,0,0.024906814,342,direct,False,Negative,G1,4,4
217.59435,1.9537734,318.10983,0.40683612,1.9027565,0.384877,0.009303629398345947,0.81875235,0,0.017818987,342,direct,False,Negative,G1,5,4
262.24512,1.8451385,376.86984,0.4054332,1.8416075,0.3897621,0.009770512580871582,0.86397165,0,0.012975931,342,direct,False,Negative,G1,6,4
249.65573,1.9747751,345.8138,0.45512936,1.7963808,0.4358879,0.009650051593780518,0.7725716,0,0.0045081377,342,direct,False,Negative,G1,7,4
274.4793,1.8388661,348.04517,0.54953516,1.6025574,0.5485237,0.009917885065078735,0.7315188,0,0.004340887,342,direct,False,Negative,G1,8,4
249.28871,1.9487123,337.47888,0.49263602,1.7446944,0.4859268,0.004005104303359985,0.76191705,0,0.0011247993,342,direct,False,Negative,G1,9,4
335.73276,1.8042655,466.75345,0.46418568,1.7115844,0.46110365,0.0028745532035827637,1.406486,0,0.00059109926,342,direct,False,Negative,G1,10,4
406.59592,1.6004648,508.7064,0.51479816,1.7616155,0.4832385,0.0025770068168640137,0.67270046,0,0.0012905002,342,direct,False,Negative,G1,11,4
454.6675,1.323776,691.9809,0.30248323,1.7412252,0.36521193,0.0017951726913452146,1.3750842,0,0.00082844496,342,direct,False,Negative,G1,12,4
405.12848,1.5668777,595.1709,0.38990375,1.7886572,0.4157061,0.0024990439414978027,1.2763444,0,0.00087696314,342,direct,False,Negative,G1,13,4
522.1022,1.6105082,747.00275,0.41638663,1.7570693,0.43359715,0.0037830770015716553,1.3410175,0,0.0016650558,342,direct,False,Negative,G1,14,4
732.9812,1.6147553,1041.6196,0.43297115,1.7666774,0.4273596,0.004830807447433472,1.6594515,0,0.0019710064,342,direct,False,Negative,G1,15,4
846.0706,1.6916373,1241.4918,0.38332817,1.758392,0.39778215,0.005097180604934692,1.3445003,0,0.0028671026,342,direct,False,Negative,G1,16,4
862.57367,1.912814,1270.4741,0.41880986,1.8860288,0.4112805,0.00578644871711731,1.2806871,0,0.0035930872,342,direct,False,Negative,G1,17,4
1135.6855,1.956694,1664.9048,0.40536198,1.8193381,0.3971342,0.006574690341949462,1.2332423,0,0.0070394874,342,direct,False,Negative,G1,18,4
1366.9297,1.9474028,2005.1436,0.40465167,1.8164356,0.39755917,0.004822582006454468,1.2430393,0,0.0051125884,342,direct,False,Negative,G1,19,4
1626.0739,1.9260373,2368.0488,0.39892948,1.7752967,0.3981125,0.004410892724990845,1.1440486,0,0.0048586726,342,direct,False,Negative,G1,20,4
1878.1268,1.9604748,2770.4338,0.38759425,1.8130453,0.3852375,0.004591941833496094,1.1086296,0,0.0042832494,342,direct,False,Negative,G1,21,4
2164.9028,1.9526144,3242.6956,0.37037763,1.8474805,0.3674365,0.0004063844680786133,1.0801634,0,0.0107296705,342,direct,False,Negative,G1,22,4
2521.7712,1.8628849,3876.2383,0.3338451,1.8929647,0.3411053,-0.004466354846954346,0.8889296,0,0.021544337,342,direct,False,Negative,G1,23,4
2807.6995,1.6746801,4449.2856,0.3092916,1.9903016,0.33151394,-0.016296744346618652,0.72845066,0,0.035117447,342,direct,False,Negative,G1,24,4
3025.1763,1.7406611,4752.685,0.33155635,2.0153298,0.34664747,-0.0049582719802856445,0.75841796,0,0.016837776,342,direct,False,Negative,G1,25,4
71.07075,1.9676441,112.176735,0.32075477,1.9660767,0.31993496,0.001249760389328003,1.1035094,0,0.0950554,342,direct,False,Negative,G1,26,4
27.65333,6.8443747,35.28201,0.027839316,1.9034477,0.039179347,0.0005238162392123166,1.1824995,41,0.40424317,342,cot,False,Negative,G3,0,50
195.48665,4.0177126,272.60883,0.024394855,1.9965854,0.06705137,-0.0010514694695570037,1.092894,1,0.18672788,342,cot,False,Negative,G3,1,50
198.64478,5.6080184,272.36923,0.024890756,1.9613876,0.0594273,-0.0009715974087617841,1.1119193,10,0.1230368,342,cot,False,Negative,G3,2,50
207.64127,6.6073294,282.052,0.025553543,1.9762287,0.049882177,-0.0007370368436891205,1.067052,7,0.13587373,342,cot,False,Negative,G3,3,50
226.95691,7.072616,304.32852,0.027536277,1.9794922,0.046691924,4.271099762040737e-05,1.0629741,7,0.05287814,342,cot,False,Negative,G3,4,50
262.9467,6.0941663,325.1824,0.021607187,1.9624583,0.053754937,0.0001769093165592272,1.07786,7,0.039434016,342,cot,False,Negative,G3,5,50
303.01248,4.10198,394.59283,0.028902994,1.946689,0.050659295,0.00011033267390971282,1.0959313,1,0.043528676,342,cot,False,Negative,G3,6,50
308.96985,5.094847,402.77304,0.021591058,1.9088154,0.057493825,-9.691167850883641e-07,1.1231503,1,0.022950709,342,cot,False,Negative,G3,7,50
402.59427,3.6962261,463.4221,0.024661086,1.9092388,0.0896898,4.1259192690557364e-05,1.0698415,4,0.013752282,342,cot,False,Negative,G3,8,50
455.49805,2.916758,541.9905,0.024230098,1.8255666,0.096568525,-2.460327683662882e-06,1.1992186,41,0.005515933,342,cot,False,Negative,G3,9,50
597.9615,2.1933148,700.88074,0.022108516,1.7808605,0.12653163,6.008573940822057e-07,1.2538567,41,0.0055081844,342,cot,False,Negative,G3,10,50
574.3395,2.5610702,663.716,0.031023242,1.9048513,0.06205644,1.1896728252877996e-05,1.0979044,41,0.004548192,342,cot,False,Negative,G3,11,50
919.57526,1.8774445,958.3558,0.021447282,1.757815,0.106741495,4.329225238488645e-06,1.2796549,4,0.003504634,342,cot,False,Negative,G3,12,50
811.4246,2.723508,922.5209,0.021015577,1.8055487,0.07295528,1.3355028872587243e-05,1.2547449,1,0.0051885247,342,cot,False,Negative,G3,13,50
936.58496,4.4392166,1016.03015,0.023239596,1.7839123,0.04870558,1.810435737882342e-05,1.1986028,1,0.005579591,342,cot,False,Negative,G3,14,50
1168.2594,6.9015923,1246.6494,0.027054012,1.7805113,0.04568686,-7.080034333832411e-05,1.1757812,7,0.0106803775,342,cot,False,Negative,G3,15,50
1420.6653,8.184264,1542.4736,0.022999212,1.7978293,0.037826262,-2.6650818026795682e-05,1.2020482,1,0.0145609975,342,cot,False,Negative,G3,16,50
1438.6688,11.159744,1642.1665,0.021174883,1.89613,0.038963433,-3.3521773863811883e-06,1.101216,32,0.013035357,342,cot,False,Negative,G3,17,50
1914.7545,13.534122,2243.9165,0.020701263,1.8931681,0.035158347,-0.00020320793195646638,1.0167254,32,0.033451855,342,cot,False,Negative,G3,18,50
2338.3342,12.584031,2752.4114,0.020680392,1.8912101,0.038691495,-0.000454206679548536,1.0308769,32,0.040562987,342,cot,False,Negative,G3,19,50
2558.5825,14.10249,3023.4639,0.022573499,1.8955045,0.041932046,-0.0003818947867471345,0.99821377,5,0.042614102,342,cot,False,Negative,G3,20,50
2803.2131,14.761957,3326.5408,0.023715498,1.8953915,0.036460325,-0.00027159176310714384,0.9979489,5,0.051208615,342,cot,False,Negative,G3,21,50
3188.756,15.202632,3799.9385,0.021450441,1.9042177,0.0346713,-0.0005146019677726592,0.96573496,5,0.07690275,342,cot,False,Negative,G3,22,50
3674.446,15.272946,4382.6396,0.019945526,1.9023358,0.03868631,-0.0007596122427862518,0.9375759,37,0.10438055,342,cot,False,Negative,G3,23,50
3973.1711,16.4421,4746.1475,0.019624615,1.9019214,0.040140416,-0.0009031853079795843,0.9220712,37,0.13917476,342,cot,False,Negative,G3,24,50
4611.8013,14.951801,5299.256,0.017286068,1.8876384,0.04336655,-0.0017360041974758607,0.90127826,37,0.34721312,342,cot,False,Negative,G3,25,50
102.64245,9.905463,125.19037,0.016590385,1.9302368,0.03529228,-0.0003197447349298359,0.90001386,40,0.3488401,342,cot,False,Negative,G3,26,50
25.958763,3.3371189,37.893097,0.15989569,1.9470363,0.19439569,0.029422227027160783,0.9302068,0,0.32887834,343,direct,False,Negative,G1,0,8
198.30446,2.6808665,307.7358,0.124804184,2.0084033,0.1429353,0.0024097668273108347,1.028092,1,0.23123908,343,direct,False,Negative,G1,1,8
194.96481,3.1231275,296.57523,0.13938999,1.9860415,0.16041751,0.0006954797676631382,0.9687427,1,0.1971997,343,direct,False,Negative,G1,2,8
196.93654,3.466012,300.22232,0.14708547,2.0227873,0.16402979,0.002800543393407549,0.9056463,1,0.12238282,343,direct,False,Negative,G1,3,8
207.4657,3.3731015,314.36957,0.14863287,2.006708,0.15736248,-0.00224304837839944,0.93922627,0,0.032106698,343,direct,False,Negative,G1,4,8
228.77792,3.144997,324.58478,0.17056888,2.0175374,0.18076558,0.0034426386867250714,0.82709914,1,0.023959517,343,direct,False,Negative,G1,5,8
264.10876,2.7403367,389.35275,0.14784136,1.9554958,0.15841414,0.0007726550102233887,0.9699321,1,0.015531421,343,direct,False,Negative,G1,6,8
268.50644,3.250055,381.48453,0.1709663,1.8956734,0.18705465,0.0007343079362596784,0.8550815,1,0.008722007,343,direct,False,Negative,G1,7,8
334.37415,2.6734781,429.77213,0.1610366,1.7962011,0.23775885,0.001520531518118722,0.66582793,1,0.0068146586,343,direct,False,Negative,G1,8,8
418.8576,1.9567217,541.0059,0.22584096,1.8062748,0.25674558,0.000990769692829677,0.5274003,0,0.0038929582,343,direct,False,Negative,G1,9,8
470.70508,1.9463495,635.9892,0.13799484,1.7327663,0.1931834,0.0005846832479749407,0.75374746,0,0.0027567148,343,direct,False,Negative,G1,10,8
450.93668,2.024892,605.28864,0.19101615,2.0225766,0.21085888,0.0007462480238505771,0.89206386,1,0.0017968416,343,direct,False,Negative,G1,11,8
776.949,1.4802135,945.46906,0.15529183,1.6566159,0.26630473,0.0005922849689211164,1.0357066,1,0.0016494989,343,direct,False,Negative,G1,12,8
663.624,1.9772079,840.40186,0.22126478,1.7247095,0.2709195,0.00060716484274183,0.85327566,0,0.0023756027,343,direct,False,Negative,G1,13,8
658.85345,3.4955206,852.6695,0.19347732,1.8132232,0.21891743,0.0004019950117383684,0.95535815,0,0.0042298436,343,direct,False,Negative,G1,14,8
855.0526,3.5386136,1123.7941,0.16812752,1.7850055,0.19002905,3.5375356674194336e-05,0.97055304,0,0.0054919124,343,direct,False,Negative,G1,15,8
1052.8641,3.6947365,1379.9465,0.17935155,1.8301941,0.19304787,0.0005671828985214233,0.99394554,1,0.0053147078,343,direct,False,Negative,G1,16,8
1099.3041,4.0136175,1490.6862,0.17500517,1.9193697,0.17902333,0.0005189265523638044,0.9266377,0,0.007552922,343,direct,False,Negative,G1,17,8
1536.2902,4.2337556,2167.0315,0.14484757,1.9036679,0.14926672,-0.0022884649889809744,0.9408815,1,0.016316533,343,direct,False,Negative,G1,18,8
1776.9908,4.5423975,2547.5942,0.13578811,1.9109936,0.13666907,-0.003778738634926932,0.9828642,1,0.018100142,343,direct,False,Negative,G1,19,8
2024.3176,4.569393,2907.6194,0.14360957,1.9128547,0.145232,-0.004803035940442766,0.91767675,1,0.018066406,343,direct,False,Negative,G1,20,8
2204.8967,4.581494,3213.2737,0.14342988,1.9358784,0.14541557,-0.0037717499903270175,0.93025553,1,0.017299354,343,direct,False,Negative,G1,21,8
2454.9583,4.48885,3593.933,0.143593,1.9486054,0.14458555,-0.004627485360418047,0.9261767,1,0.019333184,343,direct,False,Negative,G1,22,8
2753.4038,4.417347,4041.818,0.13716239,1.9578995,0.14444196,-0.004625397069113595,0.9313831,1,0.02023542,343,direct,False,Negative,G1,23,8
2900.5718,4.410778,4247.3755,0.13440977,1.9612995,0.14002177,-0.005738111478941781,0.90065336,1,0.024745822,343,direct,False,Negative,G1,24,8
3262.0696,4.3163614,4767.673,0.12745686,1.9553475,0.13034843,-0.004422023892402649,0.8829874,1,0.01834941,343,direct,False,Negative,G1,25,8
65.58084,3.3066924,99.70194,0.13711159,2.05724,0.13042091,-0.0016571592007364544,0.897193,1,0.1876949,343,direct,False,Negative,G1,26,8
27.681791,7.826535,39.11636,0.026178915,1.9993985,0.05715026,0.000687390755114398,1.0093868,17,0.58780277,343,cot,True,Negative,G4,0,48
196.05,5.2857776,287.51938,0.02397729,2.0565023,0.039198417,0.0005078144840186219,0.96630466,1,0.13041669,343,cot,True,Negative,G4,1,48
199.09618,6.492921,288.03564,0.024475655,2.022196,0.040113393,0.00020908405116925498,0.9952158,40,0.08905649,343,cot,True,Negative,G4,2,48
207.52502,7.806616,292.95587,0.025470423,2.008974,0.036430575,-0.0002584716203475197,0.94830954,9,0.0908525,343,cot,True,Negative,G4,3,48
224.88562,7.695114,317.38818,0.027121907,2.034467,0.031733103,0.000235707181179336,0.9610996,9,0.055906773,343,cot,True,Negative,G4,4,48
255.02,6.7023115,332.77353,0.021781815,1.9735149,0.037393425,7.222173778576282e-05,0.90657485,33,0.034832776,343,cot,True,Negative,G4,5,48
290.12006,4.7106953,400.03006,0.029052299,1.9907997,0.03262046,6.928135684857646e-05,0.8777364,35,0.036945343,343,cot,True,Negative,G4,6,48
291.3078,6.4872084,398.87387,0.022810623,1.9472475,0.0271471,3.420174204564337e-05,0.9582487,35,0.020534754,343,cot,True,Negative,G4,7,48
376.45682,4.437841,458.07446,0.02594957,1.9258187,0.04896607,8.624752123635969e-05,0.8989205,4,0.013829291,343,cot,True,Negative,G4,8,48
418.42935,3.5306072,534.6268,0.022413451,1.873249,0.037480175,5.701238032737118e-06,1.0498577,40,0.005193472,343,cot,True,Negative,G4,9,48
525.21576,3.1749296,638.3913,0.023885986,1.8434143,0.050092284,2.4575137022355438e-05,0.889358,40,0.006289959,343,cot,True,Negative,G4,10,48
525.449,3.1438067,625.31366,0.035275567,1.9107802,0.05469002,1.0296192354454584e-05,0.8320145,40,0.0031749606,343,cot,True,Negative,G4,11,48
841.96454,2.1156595,910.3248,0.026037818,1.7684085,0.06755976,-1.340497984696493e-06,0.9787225,20,0.0025063157,343,cot,True,Negative,G4,12,48
751.3774,3.5044546,864.91504,0.024868626,1.7931142,0.038556606,2.5757298107835344e-06,1.0154728,20,0.0032835603,343,cot,True,Negative,G4,13,48
897.65765,5.507242,988.094,0.025221335,1.7775022,0.039763335,1.136243177937976e-05,1.0351928,20,0.0048282743,343,cot,True,Negative,G4,14,48
1159.5594,7.7050085,1254.1934,0.028715836,1.7674594,0.048849616,-8.907824561730453e-05,1.0684837,20,0.013583958,343,cot,True,Negative,G4,15,48
1380.988,8.367461,1553.4664,0.024119847,1.7914284,0.04186411,-5.4571967120527884e-05,1.0678946,35,0.013406038,343,cot,True,Negative,G4,16,48
1387.3094,10.757378,1617.0234,0.023173448,1.8741486,0.04292338,-4.495405329255237e-05,0.99631864,32,0.011794448,343,cot,True,Negative,G4,17,48
1891.1146,13.600954,2302.6243,0.021866327,1.8946893,0.043311734,-0.00017304198814695591,0.9267035,31,0.029529035,343,cot,True,Negative,G4,18,48
